sample	embryo	stage	pass_rnaQC	pass_metQC	pass_accQC	lineage10x	lineage10x_2	UMAP1	UMAP2
PS_VE_Plate6_F09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Notochord	Endoderm	5.82135862544402	5.4802654680505
PS_VE_Plate6_F10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	2.73725169660062	4.53662833897638
PS_VE_Plate6_F11	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.63944870928655	-3.7918331677459
PS_VE_Plate6_G08	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	3.68010305517211	-0.755365446051616
PS_VE_Plate6_G09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.12470628069315	-2.62714052455539
PS_VE_Plate6_H10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	1.20176079305782	6.66048889059734
PS_VE_Plate6_H12	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	5.79744722187459	4.33924572738953
PS_VE_Plate7_A02	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.31133808622546	-2.54278590427821
PS_VE_Plate7_A03	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.62537962083465	-0.705504855613515
PS_VE_Plate7_A07	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.24098070878921	-8.09637927294656
PS_VE_Plate7_A09	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.95014438617764	-7.72854940942582
PS_VE_Plate7_A11	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.76535698119401	-8.09459166066947
PS_VE_Plate7_B01	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.23798588279156	-7.03995184513707
PS_VE_Plate7_B02	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.02364184440272	-5.33843174809867
PS_VE_Plate7_B04	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.25873122469237	-8.60506415422005
PS_VE_Plate7_B09	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.79513250810023	-8.06013396447565
PS_VE_Plate7_B10	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.09124997436418	-5.3379263919664
PS_VE_Plate7_C02	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.233587652129605	-3.18199608628096
PS_VE_Plate7_C03	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.12105221900691	-7.63581286917811
PS_VE_Plate7_C05	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.00216201497656	-1.98365341988732
PS_VE_Plate7_C07	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.296578702825085	-4.68490068396786
PS_VE_Plate7_C09	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.24607451128501	-0.404306374452114
PS_VE_Plate7_C11	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.958985613392643	-5.39148197034197
PS_VE_Plate7_C12	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.946778180729701	-2.61795860983915
PS_VE_Plate7_D01	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.104536799906	-0.133161034926033
PS_VE_Plate7_D02	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.117913546392683	-3.43193758570938
PS_VE_Plate7_D04	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.35634676942571	-2.23266231087896
PS_VE_Plate7_D07	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.169564646571749	-2.56609880279989
PS_VE_Plate7_D10	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.84122219932265	-7.73365319115441
PS_VE_Plate7_D11	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.03167163301043	-7.82749326596682
PS_VE_Plate7_D12	PS_VE_E6.5_4	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.20694681130987	-1.36708476259559
PS_VE_Plate7_E01	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.33175116050501	-6.44419127303955
PS_VE_Plate7_E02	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.23297102603986	-5.16067095823443
PS_VE_Plate7_E07	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.31558911913729	0.205025687935966
PS_VE_Plate7_E08	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.76433592709101	-1.04951537332736
PS_VE_Plate7_E10	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.37222339704451	-4.66367735932249
PS_VE_Plate7_E11	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.802207564387312	-4.00916128070403
PS_VE_Plate7_F04	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.29410704580945	-4.49449167978552
PS_VE_Plate7_F05	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.11107574450782	-1.66677719972136
PS_VE_Plate7_F09	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.676322151346484	-4.35808323156825
PS_VE_Plate7_F12	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.29819997602009	-5.22772967426046
PS_VE_Plate7_G01	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.47347251362718	-7.69301253632363
PS_VE_Plate7_G02	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.954490472684425	-4.25678529936741
PS_VE_Plate7_G03	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.30166610509926	-1.56727858952669
PS_VE_Plate7_G04	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.383381899287393	0.874981249662068
PS_VE_Plate7_G07	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.61642418691683	-7.63761196140023
PS_VE_Plate7_G08	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.559914991863601	-2.51902570519015
PS_VE_Plate7_G10	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.644861030582547	-2.70960587082156
PS_VE_Plate7_G11	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.15952397026973	-2.05099590659851
PS_VE_Plate7_G12	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.13961868396463	-4.39582047959592
PS_VE_Plate7_H03	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.906350561820338	-2.54525789497067
PS_VE_Plate7_H04	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.845045856691926	-2.87393452478638
PS_VE_Plate7_H05	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.02500016998659	-2.57260109387667
PS_VE_Plate7_H07	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.0834327512865458	-5.03253001480677
PS_VE_Plate7_H08	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.70609221110282	-0.834580734427689
PS_VE_Plate7_H09	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.03062945975623	-7.30797835555855
PS_VE_Plate7_H10	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.536122974402439	-2.45525196963711
PS_VE_Plate7_H11	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.08644571967588	-6.85475958026253
PS_VE_Plate8_A01	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.34839031972621	-9.2314511290494
PS_VE_Plate8_A02	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.12316628986031	-8.64907179774764
PS_VE_Plate8_A03	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.52040378201621	-6.90137288651869
PS_VE_Plate8_A04	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.63660494277933	-8.54045956606647
PS_VE_Plate8_A05	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.31092542874039	-9.02643173442361
PS_VE_Plate8_A06	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.20644359713686	-8.81445052258694
PS_VE_Plate8_A07	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.37352551752376	-6.40554878147391
PS_VE_Plate8_A08	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.31397207815068	-9.19339043815257
PS_VE_Plate8_A09	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.92607521999735	-5.82594281673637
PS_VE_Plate8_A10	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.68544041281124	-8.63830315205219
PS_VE_Plate8_A11	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.25200559367868	-9.64203806383178
PS_VE_Plate8_A12	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.23504901406019	-9.06417099809703
PS_VE_Plate8_B01	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.41937320940879	-5.07968603838317
PS_VE_Plate8_B02	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.66177876691786	-6.94730251537138
PS_VE_Plate8_B03	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.66025906165025	-8.0712861042027
PS_VE_Plate8_B04	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.14324775414566	-9.23809351603313
PS_VE_Plate8_B05	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.36776336136977	-8.5593190903062
PS_VE_Plate8_B06	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.46029694835711	-9.31140370147209
PS_VE_Plate8_B07	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.52620724816448	-7.03595945090543
PS_VE_Plate8_B09	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.40536456308652	-5.60917172848832
PS_VE_Plate8_B10	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.62124190132199	-7.09606010377801
PS_VE_Plate8_B11	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.28657592697519	-9.43391356080962
PS_VE_Plate8_B12	PS_VE_E6.5_1	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.20068670762808	-8.86049988861398
PS_VE_Plate8_C01	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.12488757927493	-5.26684918693746
PS_VE_Plate8_C02	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.93780812263218	-6.08858514793038
PS_VE_Plate8_C04	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.0443997095735637	-3.90192793406857
PS_VE_Plate8_C06	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.91203286791787	-6.34575784592154
PS_VE_Plate8_C07	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.80697591089578	-7.33854417120415
PS_VE_Plate8_C09	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.971159974409997	-1.4632793165807
PS_VE_Plate8_C11	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.86546622585159	-0.466191114679342
PS_VE_Plate8_C12	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.3314523435357	0.815385532385755
PS_VE_Plate8_D01	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.04309173650672	-5.07069635411203
PS_VE_Plate8_D02	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.43933468915099	-5.49805755084788
PS_VE_Plate8_D03	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.93060844518295	-9.0069112085794
PS_VE_Plate8_D04	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.9350505813502	-9.520652568861
PS_VE_Plate8_D05	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.57534345307067	-6.66016200491522
PS_VE_Plate8_D07	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.67498465035577	-8.79747439717023
PS_VE_Plate8_D09	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.93026970224971	-5.91352342393025
PS_VE_Plate8_D10	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.07939071567068	-3.31884997339534
PS_VE_Plate8_D12	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.750280224324312	-3.85939803474347
PS_VE_Plate8_E04	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.12996709549903	-3.59995488900068
PS_VE_Plate8_E05	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.55816913435697	-7.13351177953109
PS_VE_Plate8_E06	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.908961951511894	-3.0278346706197
PS_VE_Plate8_E07	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.0586734056373	-1.16340526514002
PS_VE_Plate8_E08	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.42238400077819	-6.00988452516842
PS_VE_Plate8_E09	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.53646614386979	-5.612602180515
PS_VE_Plate8_E11	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.8421542066121	-9.20207624127015
PS_VE_Plate8_F01	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.64017607493209	-2.74591318531998
PS_VE_Plate8_F02	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.21525078179621	-7.77521264543437
PS_VE_Plate8_F04	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.25683589825117	-7.07655933882702
PS_VE_Plate8_F07	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.40145997510597	-3.80212522746816
PS_VE_Plate8_F09	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.68337041677571	-3.47283942251336
PS_VE_Plate8_F10	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.76625564949343	-7.82661945502152
PS_VE_Plate8_F12	PS_VE_E6.5_2	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.54113884882434	-1.58135980365601
PS_VE_Plate8_G01	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.30951656292155	-2.12835590907502
PS_VE_Plate8_G09	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.10344895777326	-2.49992383400689
PS_VE_Plate8_G10	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.01270571578175	-7.49075071823933
PS_VE_Plate8_G11	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.30554192048247	-2.77521459027077
PS_VE_Plate8_H01	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.96310692181455	-6.56570718162251
PS_VE_Plate8_H03	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.32809872786722	-9.12455144378921
PS_VE_Plate8_H08	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.54526785043695	-9.20620694954101
PS_VE_Plate8_H09	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.804890919215689	-3.04828716741357
PS_VE_Plate8_H10	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.80859778904948	-7.16586689672368
PS_VE_Plate8_H11	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.65731358705604	-3.83841349848664
PS_VE_Plate8_H12	PS_VE_E6.5_3	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.73551984357611	-6.85082553048983
PS_VE_Plate9_B06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	3.69655378284273	0.544967027986424
PS_VE_Plate9_C02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.8721299231066	-6.61784889243908
PS_VE_Plate9_C04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.43444462703868	-6.53030962033088
PS_VE_Plate9_C05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-1.91363214767146	-7.54783076961089
PS_VE_Plate9_C06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.60027597296271	-7.58981849684092
PS_VE_Plate9_C07	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-0.0393631316071634	-2.36323862254903
PS_VE_Plate9_C09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.92903501987239	-4.38311419093388
PS_VE_Plate9_C11	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.23035398226243	-4.31372691059973
PS_VE_Plate9_D01	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.6365061397612	-7.99163876045579
PS_VE_Plate9_D02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.56587528546598	-5.53021784254687
PS_VE_Plate9_D03	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.60099377756001	-9.53247725690869
PS_VE_Plate9_D04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.03691423614524	-5.60974005825464
PS_VE_Plate9_D05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.41462183462719	-8.61182037258161
PS_VE_Plate9_D06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.40272736934964	-7.19910962411975
PS_VE_Plate9_D07	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.20557245192053	-9.64299372434335
PS_VE_Plate9_D09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	2.75015406408801	-0.729269378871738
PS_VE_Plate9_D10	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.72806191030818	-7.73230064141769
PS_VE_Plate9_D12	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.7875119366693	-9.6812037587718
PS_VE_Plate9_E01	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-0.780425469447185	-5.64564534971987
PS_VE_Plate9_E02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	1.00571998939923	-2.23332145192593
PS_VE_Plate9_E03	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.03930674690043	-9.71797446259838
PS_VE_Plate9_E04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.5308828277023	-8.1986411221484
PS_VE_Plate9_E05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.49044840113089	-8.92220037670616
PS_VE_Plate9_E06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.49460690335423	-8.70534750407264
PS_VE_Plate9_E07	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.29371777200658	-3.31886535922329
PS_VE_Plate9_E08	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.27210574570434	-6.71734343563316
PS_VE_Plate9_E09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-5.06327866797226	-9.51520651132198
PS_VE_Plate9_E11	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.16591349527836	-7.23754969934989
PS_VE_Plate9_E12	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-1.69322273540814	-5.54066694119526
PS_VE_Plate9_F01	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.38734829469196	-8.89478640039296
PS_VE_Plate9_F02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-0.13732467834821	-2.83829344363029
PS_VE_Plate9_F03	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.19685268940472	-9.57189464557878
PS_VE_Plate9_F04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-1.28857377946123	-3.83417191423186
PS_VE_Plate9_F05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.05935840133078	-9.30368934689687
PS_VE_Plate9_F06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.45494414996956	-6.10335489377172
PS_VE_Plate9_F07	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-3.63256386899169	-8.52530831286354
PS_VE_Plate9_F08	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.13810759040141	-5.27315782096141
PS_VE_Plate9_F09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.86225792741095	-6.99939722513842
PS_VE_Plate9_F10	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.81327002684322	-8.70771876583435
PS_VE_Plate9_F11	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-0.795422042337301	-6.09032922175662
PS_VE_Plate9_F12	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.50236702944668	-9.57926892436724
PS_VE_Plate9_G02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.45474219958196	-8.48885515222553
PS_VE_Plate9_G04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.74687971558571	-7.94995447616982
PS_VE_Plate9_G05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.13229582320397	-9.56149846611327
PS_VE_Plate9_G08	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.42032478874753	-8.56989599693559
PS_VE_Plate9_G09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.1817625406039	-8.7321562897647
PS_VE_Plate9_G11	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-1.15147794235752	-3.76843221308271
PS_VE_Plate9_G12	PS_VE_E6.5_7	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.06334757603907	-5.9520551021001
PS_VE_Plate9_H01	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	2.89527910585693	-1.48804507022955
PS_VE_Plate9_H02	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-3.4670838551591	-5.66657443488227
PS_VE_Plate9_H03	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-3.89478657634488	-9.29699046749549
PS_VE_Plate9_H04	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.24507307248467	-8.00048595303504
PS_VE_Plate9_H05	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	1.84155011855472	0.177614576346761
PS_VE_Plate9_H06	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.50464077192862	-7.9705258399602
PS_VE_Plate9_H07	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	0.937978340373923	-0.628918563998315
PS_VE_Plate9_H09	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.74824865289265	-6.33559809346179
PS_VE_Plate9_H10	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-0.782729114150576	-5.97357790602551
PS_VE_Plate9_H11	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.70367196056971	-5.61718309237603
PS_VE_Plate9_H12	PS_VE_E6.5_7	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-5.45520589733918	-7.11157233674979
